"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 24 12:53:32 GMT 2020","Thu Dec 24 12:53:37 GMT 2020","4396","","com.github.javister.docker.testing.openjdk.DirectImageIT","","com.github.javister.docker.testing.openjdk.DirectImageIT","debugTest","OpenJDK release: V8",""
"passed","Thu Dec 24 12:53:37 GMT 2020","Thu Dec 24 12:53:42 GMT 2020","5438","","com.github.javister.docker.testing.openjdk.DirectImageIT","","com.github.javister.docker.testing.openjdk.DirectImageIT","debugTest","OpenJDK release: V11",""
"passed","Thu Dec 24 12:53:09 GMT 2020","Thu Dec 24 12:53:32 GMT 2020","23406","","com.github.javister.docker.testing.openjdk.DirectImageIT","","com.github.javister.docker.testing.openjdk.DirectImageIT","proxyRequestTest","OpenJDK release: V11",""
"passed","Thu Dec 24 12:52:26 GMT 2020","Thu Dec 24 12:53:09 GMT 2020","42188","","com.github.javister.docker.testing.openjdk.DirectImageIT","","com.github.javister.docker.testing.openjdk.DirectImageIT","proxyRequestTest","OpenJDK release: V8",""
