"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 24 16:05:26 GMT 2020","Thu Dec 24 16:05:30 GMT 2020","4124","","com.github.javister.docker.testing.openjdk.DirectImageIT","","com.github.javister.docker.testing.openjdk.DirectImageIT","debugTest","OpenJDK release: V11",""
"passed","Thu Dec 24 16:05:22 GMT 2020","Thu Dec 24 16:05:26 GMT 2020","4101","","com.github.javister.docker.testing.openjdk.DirectImageIT","","com.github.javister.docker.testing.openjdk.DirectImageIT","debugTest","OpenJDK release: V8",""
"passed","Thu Dec 24 16:05:02 GMT 2020","Thu Dec 24 16:05:22 GMT 2020","19226","","com.github.javister.docker.testing.openjdk.DirectImageIT","","com.github.javister.docker.testing.openjdk.DirectImageIT","proxyRequestTest","OpenJDK release: V11",""
"passed","Thu Dec 24 16:04:27 GMT 2020","Thu Dec 24 16:05:02 GMT 2020","35185","","com.github.javister.docker.testing.openjdk.DirectImageIT","","com.github.javister.docker.testing.openjdk.DirectImageIT","proxyRequestTest","OpenJDK release: V8",""
