"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Feb 06 14:25:38 GMT 2021","Sat Feb 06 14:26:14 GMT 2021","36605","","com.github.javister.docker.testing.openjdk.DirectImageIT","","com.github.javister.docker.testing.openjdk.DirectImageIT","proxyRequestTest","OpenJDK release: V8",""
"passed","Sat Feb 06 14:26:39 GMT 2021","Sat Feb 06 14:26:43 GMT 2021","4139","","com.github.javister.docker.testing.openjdk.DirectImageIT","","com.github.javister.docker.testing.openjdk.DirectImageIT","debugTest","OpenJDK release: V11",""
"passed","Sat Feb 06 14:26:35 GMT 2021","Sat Feb 06 14:26:39 GMT 2021","4199","","com.github.javister.docker.testing.openjdk.DirectImageIT","","com.github.javister.docker.testing.openjdk.DirectImageIT","debugTest","OpenJDK release: V8",""
"passed","Sat Feb 06 14:26:14 GMT 2021","Sat Feb 06 14:26:35 GMT 2021","20523","","com.github.javister.docker.testing.openjdk.DirectImageIT","","com.github.javister.docker.testing.openjdk.DirectImageIT","proxyRequestTest","OpenJDK release: V11",""
